8,6,5,9,9,1,3,4,1,5,6,4,7,5,0,9,1,2,8,4,8,6,2,9,7,3,4,2,2,2,1,5,0,0,9,0,4,7,7,1,0,0,6,5,4,6,9,8,2,6,7,8,4,7,2,9,4,4,4,3,0,5,8,9,1,3,5,2,4,8,2,6,0,1,2,6,8,3,3,2,2,8,4,2,5,9,9,8,6,5,7,0,9,1,0,4,4,5,7,11050272,O
6,5,9,9,1,3,4,1,5,6,4,7,5,0,9,1,2,8,4,8,6,2,9,7,3,4,2,2,2,1,5,0,0,9,0,4,7,7,1,0,0,6,5,4,6,9,8,2,6,7,8,4,7,2,9,4,4,4,3,0,5,8,9,1,3,5,2,4,8,2,6,0,1,2,6,8,3,3,2,2,8,4,2,5,9,9,8,6,5,7,0,9,1,0,4,4,5,7,8,11052000,J
5,9,9,1,3,4,1,5,6,4,7,5,0,9,1,2,8,4,8,6,2,9,7,3,4,2,2,2,1,5,0,0,9,0,4,7,7,1,0,0,6,5,4,6,9,8,2,6,7,8,4,7,2,9,4,4,4,3,0,5,8,9,1,3,5,2,4,8,2,6,0,1,2,6,8,3,3,2,2,8,4,2,5,9,9,8,6,5,7,0,9,1,0,4,4,5,7,8,7,11053728,J
9,9,1,3,4,1,5,6,4,7,5,0,9,1,2,8,4,8,6,2,9,7,3,4,2,2,2,1,5,0,0,9,0,4,7,7,1,0,0,6,5,4,6,9,8,2,6,7,8,4,7,2,9,4,4,4,3,0,5,8,9,1,3,5,2,4,8,2,6,0,1,2,6,8,3,3,2,2,8,4,2,5,9,9,8,6,5,7,0,9,1,0,4,4,5,7,8,7,5,11056320,J
9,1,3,4,1,5,6,4,7,5,0,9,1,2,8,4,8,6,2,9,7,3,4,2,2,2,1,5,0,0,9,0,4,7,7,1,0,0,6,5,4,6,9,8,2,6,7,8,4,7,2,9,4,4,4,3,0,5,8,9,1,3,5,2,4,8,2,6,0,1,2,6,8,3,3,2,2,8,4,2,5,9,9,8,6,5,7,0,9,1,0,4,4,5,7,8,7,5,3,11058048,O
1,3,4,1,5,6,4,7,5,0,9,1,2,8,4,8,6,2,9,7,3,4,2,2,2,1,5,0,0,9,0,4,7,7,1,0,0,6,5,4,6,9,8,2,6,7,8,4,7,2,9,4,4,4,3,0,5,8,9,1,3,5,2,4,8,2,6,0,1,2,6,8,3,3,2,2,8,4,2,5,9,9,8,6,5,7,0,9,1,0,4,4,5,7,8,7,5,3,0,11059776,O
3,4,1,5,6,4,7,5,0,9,1,2,8,4,8,6,2,9,7,3,4,2,2,2,1,5,0,0,9,0,4,7,7,1,0,0,6,5,4,6,9,8,2,6,7,8,4,7,2,9,4,4,4,3,0,5,8,9,1,3,5,2,4,8,2,6,0,1,2,6,8,3,3,2,2,8,4,2,5,9,9,8,6,5,7,0,9,1,0,4,4,5,7,8,7,5,3,0,2,11062368,O
4,1,5,6,4,7,5,0,9,1,2,8,4,8,6,2,9,7,3,4,2,2,2,1,5,0,0,9,0,4,7,7,1,0,0,6,5,4,6,9,8,2,6,7,8,4,7,2,9,4,4,4,3,0,5,8,9,1,3,5,2,4,8,2,6,0,1,2,6,8,3,3,2,2,8,4,2,5,9,9,8,6,5,7,0,9,1,0,4,4,5,7,8,7,5,3,0,2,2,11064096,J
1,5,6,4,7,5,0,9,1,2,8,4,8,6,2,9,7,3,4,2,2,2,1,5,0,0,9,0,4,7,7,1,0,0,6,5,4,6,9,8,2,6,7,8,4,7,2,9,4,4,4,3,0,5,8,9,1,3,5,2,4,8,2,6,0,1,2,6,8,3,3,2,2,8,4,2,5,9,9,8,6,5,7,0,9,1,0,4,4,5,7,8,7,5,3,0,2,2,7,11065824,O
5,6,4,7,5,0,9,1,2,8,4,8,6,2,9,7,3,4,2,2,2,1,5,0,0,9,0,4,7,7,1,0,0,6,5,4,6,9,8,2,6,7,8,4,7,2,9,4,4,4,3,0,5,8,9,1,3,5,2,4,8,2,6,0,1,2,6,8,3,3,2,2,8,4,2,5,9,9,8,6,5,7,0,9,1,0,4,4,5,7,8,7,5,3,0,2,2,7,2,11068416,J
6,4,7,5,0,9,1,2,8,4,8,6,2,9,7,3,4,2,2,2,1,5,0,0,9,0,4,7,7,1,0,0,6,5,4,6,9,8,2,6,7,8,4,7,2,9,4,4,4,3,0,5,8,9,1,3,5,2,4,8,2,6,0,1,2,6,8,3,3,2,2,8,4,2,5,9,9,8,6,5,7,0,9,1,0,4,4,5,7,8,7,5,3,0,2,2,7,2,1,11070144,J
