1,3,2,4,4,1,6,8,3,1,5,3,6,3,6,1,4,9,1,4,5,6,5,0,7,1,7,8,0,0,1,0,8,5,4,9,6,6,6,6,8,0,3,7,2,2,5,0,6,1,4,6,2,2,6,3,5,4,9,4,3,1,5,4,4,9,7,5,3,6,0,3,3,2,0,0,2,7,8,8,5,9,6,2,7,8,1,8,2,1,9,2,8,4,4,6,3,4,2,11050272,J
3,2,4,4,1,6,8,3,1,5,3,6,3,6,1,4,9,1,4,5,6,5,0,7,1,7,8,0,0,1,0,8,5,4,9,6,6,6,6,8,0,3,7,2,2,5,0,6,1,4,6,2,2,6,3,5,4,9,4,3,1,5,4,4,9,7,5,3,6,0,3,3,2,0,0,2,7,8,8,5,9,6,2,7,8,1,8,2,1,9,2,8,4,4,6,3,4,2,3,11052000,O
2,4,4,1,6,8,3,1,5,3,6,3,6,1,4,9,1,4,5,6,5,0,7,1,7,8,0,0,1,0,8,5,4,9,6,6,6,6,8,0,3,7,2,2,5,0,6,1,4,6,2,2,6,3,5,4,9,4,3,1,5,4,4,9,7,5,3,6,0,3,3,2,0,0,2,7,8,8,5,9,6,2,7,8,1,8,2,1,9,2,8,4,4,6,3,4,2,3,8,11053728,J
4,4,1,6,8,3,1,5,3,6,3,6,1,4,9,1,4,5,6,5,0,7,1,7,8,0,0,1,0,8,5,4,9,6,6,6,6,8,0,3,7,2,2,5,0,6,1,4,6,2,2,6,3,5,4,9,4,3,1,5,4,4,9,7,5,3,6,0,3,3,2,0,0,2,7,8,8,5,9,6,2,7,8,1,8,2,1,9,2,8,4,4,6,3,4,2,3,8,7,11056320,O
4,1,6,8,3,1,5,3,6,3,6,1,4,9,1,4,5,6,5,0,7,1,7,8,0,0,1,0,8,5,4,9,6,6,6,6,8,0,3,7,2,2,5,0,6,1,4,6,2,2,6,3,5,4,9,4,3,1,5,4,4,9,7,5,3,6,0,3,3,2,0,0,2,7,8,8,5,9,6,2,7,8,1,8,2,1,9,2,8,4,4,6,3,4,2,3,8,7,2,11058048,J
1,6,8,3,1,5,3,6,3,6,1,4,9,1,4,5,6,5,0,7,1,7,8,0,0,1,0,8,5,4,9,6,6,6,6,8,0,3,7,2,2,5,0,6,1,4,6,2,2,6,3,5,4,9,4,3,1,5,4,4,9,7,5,3,6,0,3,3,2,0,0,2,7,8,8,5,9,6,2,7,8,1,8,2,1,9,2,8,4,4,6,3,4,2,3,8,7,2,3,11059776,O
6,8,3,1,5,3,6,3,6,1,4,9,1,4,5,6,5,0,7,1,7,8,0,0,1,0,8,5,4,9,6,6,6,6,8,0,3,7,2,2,5,0,6,1,4,6,2,2,6,3,5,4,9,4,3,1,5,4,4,9,7,5,3,6,0,3,3,2,0,0,2,7,8,8,5,9,6,2,7,8,1,8,2,1,9,2,8,4,4,6,3,4,2,3,8,7,2,3,6,11062368,O
8,3,1,5,3,6,3,6,1,4,9,1,4,5,6,5,0,7,1,7,8,0,0,1,0,8,5,4,9,6,6,6,6,8,0,3,7,2,2,5,0,6,1,4,6,2,2,6,3,5,4,9,4,3,1,5,4,4,9,7,5,3,6,0,3,3,2,0,0,2,7,8,8,5,9,6,2,7,8,1,8,2,1,9,2,8,4,4,6,3,4,2,3,8,7,2,3,6,6,11064096,J
3,1,5,3,6,3,6,1,4,9,1,4,5,6,5,0,7,1,7,8,0,0,1,0,8,5,4,9,6,6,6,6,8,0,3,7,2,2,5,0,6,1,4,6,2,2,6,3,5,4,9,4,3,1,5,4,4,9,7,5,3,6,0,3,3,2,0,0,2,7,8,8,5,9,6,2,7,8,1,8,2,1,9,2,8,4,4,6,3,4,2,3,8,7,2,3,6,6,1,11065824,O
1,5,3,6,3,6,1,4,9,1,4,5,6,5,0,7,1,7,8,0,0,1,0,8,5,4,9,6,6,6,6,8,0,3,7,2,2,5,0,6,1,4,6,2,2,6,3,5,4,9,4,3,1,5,4,4,9,7,5,3,6,0,3,3,2,0,0,2,7,8,8,5,9,6,2,7,8,1,8,2,1,9,2,8,4,4,6,3,4,2,3,8,7,2,3,6,6,1,4,11068416,O
